ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
C869,Janaina de Magalhaes Roevoer da Silva,Feminino,22,Branco,Pos graduacao,MT,5,Administrativo,Analista Junior
848A,Luiz Otaviano Jalia Pires Ebinevic,Masculino,25,Branco,Ensino Superior,AC,7,Compras,Analista Senior
125A,Otavio de Peres,Masculino,21,Branco,Pos graduacao,SP,2,Marketing,Estagiario
AA62,Eliel Hercules Souto Erun,Masculino,34,Pardo,Ensino Superior,SP,2,TI,Analista Junior
CF4C,Victor Guilherme de Oliveira,Masculino,42,Pardo,Ensino Superior,MG,6,Administrativo,Analista Junior
3E36,Eleonora Drois,Feminino,25,Branco,Mestrado,SP,5,Contabilidade,Analista Junior
F334,Baltazar de Torquato da Paz Junior,Masculino,34,Pardo,Pos graduacao,MA,8,Contabilidade,Analista Senior
95CB,Maira de Junqueira Kepuo,Feminino,33,Branco,Mestrado,SP,5,Recursos Humanos,Analista Junior
B16B,Dante Ivan de Gusmao,Masculino,29,Pardo,Mestrado,MG,8,Desenvolvimento de Produtos,Analista Pleno
9B00,Gabriel Israel Pame,Masculino,29,Pardo,Ensino Superior,MG,5,Marketing,Analista Pleno
503F,Karin Suzana da Costa de Ferreira Boyluz,Feminino,24,Pardo,Mestrado,DF,2,Operacoes,Analista Pleno
F2EE,Xerxes Meloson,Masculino,20,Branco,Mestrado,MA,4,Contabilidade,Gerente
6364,Bartolomeu Paim,Masculino,34,Branco,Pos graduacao,AL,7,Vendas,Analista Senior
D09C,Olivia de Gimenes da Silva,Feminino,28,Preto,Ensino Superior,RS,5,Operacoes,Analista Senior
3954,Renato Luke Rosatto Beira,Masculino,27,Branco,Ensino Superior,RJ,7,Compras,Analista Junior
95BD,Israel Naves,Masculino,26,Branco,Mestrado,MA,0,Operacoes,Analista Junior
4ACF,Sergio da Silva Neto,Masculino,26,Branco,Pos graduacao,SP,10,TI,Analista Senior
FE12,Dilma Celia de Pereira Barroso,Feminino,39,Pardo,Ensino Superior,TO,9,Vendas,Analista Junior
654D,Marta Gomes,Feminino,30,Pardo,Pos graduacao,AM,5,Administrativo,Analista Junior
547F,Jaziel de Viana,Masculino,39,Branco,Ensino Superior,MS,,Vendas,Analista Junior
46F3,Ayrton do Maranhao,Masculino,40,Branco,Ensino Superior,AP,1,Administrativo,Gerente
572C,Ciro Gabriel Schmidt,Masculino,35,Pardo,Doutorado,AC,0,Desenvolvimento de Produtos,Analista Junior
CB75,Gilson Eduardo Couto Junior,Masculino,32,Preto,Ensino Superior,PI,8,Administrativo,Analista Junior
28E9,Diana da Silva de Gusmoes,Feminino,19,Pardo,Doutorado,SE,4,Administrativo,Gerente
9196,Ezequiel de Rezende,Masculino,28,Branco,Mestrado,MG,8,TI,Gerente
90A4,Wanda de Ortiz Vusim Izoeo,Feminino,37,Branco,Ensino Superior,PR,7,Vendas,Analista Senior
3021,Alexandre Barroso Beuzi,Masculino,26,Branco,Ensino Superior,AL,8,Marketing,Analista Senior
0917,Danilo Luke Hucozan,Masculino,33,Pardo,Pos graduacao,MG,7,Contabilidade,Analista Pleno
C489,Joaquim Aivic,Masculino,30,Pardo,Ensino Medio,SP,11,Contabilidade,Analista Junior
C9A2,Eva Guiomar de Teixeira,Feminino,19,Pardo,Pos graduacao,MT,,Operacoes,Analista Junior
6393,Hugo Placrasman Comadoman,Masculino,22,Preto,Ensino Superior,RO,,Administrativo,Analista Junior
7C19,Omar Acuan,Masculino,34,Pardo,Ensino Superior,DF,4,Marketing,Analista Junior
95A4,Patrick Alisson de Matos da Silva Junior,Masculino,23,Pardo,Ensino Superior,AL,,Desenvolvimento de Produtos,Gerente
D529,Rodolfo de Figueiredo Ligriman Neto,Masculino,32,Branco,Ensino Superior,PR,4,Contabilidade,Analista Pleno
A0ED,Nayara Cristina de Oliveira,Feminino,30,Branco,Ensino Superior,RS,3,Recursos Humanos,Analista Senior
D2A9,Eulalia Oloas de Tavares,Feminino,31,Branco,Ensino Superior,RR,9,Recursos Humanos,Analista Junior
37ED,Rodolfo Benedito Pruzuernorn Neto,Masculino,35,Branco,Ensino Superior,BA,3,Operacoes,Analista Junior
7714,Samara Tabata de Pereira,Feminino,32,Pardo,Ensino Superior,SP,6,Recursos Humanos,Gerente
1E6D,Giuseppe Vinicius de Barbosa Junior,Masculino,46,Pardo,Pos graduacao,RJ,7,Marketing,Gerente
1050,Everaldo Alce Iuason Giriba,Masculino,34,Branco,Mestrado,RJ,3,Compras,Gerente
013E,Augusto de Souza,Masculino,42,Branco,Ensino Superior,SC,8,Compras,Analista Junior
E7AC,Andre Fabiano de Mendonca da Silva,Masculino,32,Preto,Ensino Superior,PE,1,Desenvolvimento de Produtos,Analista Junior
2A4A,Diogo Estrada Junior,Masculino,33,Pardo,Ensino Medio,RJ,3,Recursos Humanos,Analista Senior
CC04,Rogerio da Silva,Masculino,34,Branco,Pos graduacao,AL,6,Operacoes,Analista Senior
AA99,Rogerio de Araujo,Masculino,35,Branco,Pos graduacao,PI,7,Vendas,Analista Pleno
B87C,Violeta Eseson do Amazonas,Feminino,30,Pardo,Ensino Superior,SE,6,Recursos Humanos,Analista Pleno
D968,Daniel Nicolas dos Santos,Masculino,27,Pardo,Mestrado,RJ,10,Contabilidade,Gerente
1C79,Jesus Jean de Souza,Masculino,33,Branco,Ensino Superior,SP,3,TI,Gerente
1A58,Gilberto Martinho Preto,Masculino,35,Branco,Ensino Superior,BA,7,Recursos Humanos,Analista Pleno
A230,Daniela de Lisboa Tristao Ezolao,Feminino,20,Pardo,Ensino Medio,RN,5,Vendas,Analista Pleno
D355,Francisco Yuri Frias Anro Junior,Masculino,33,Pardo,Pos graduacao,SE,6,Compras,Analista Senior
546B,Laercio Draszia,Masculino,34,Branco,Ensino Superior,SP,3,Recursos Humanos,Gerente
CD6B,Alessandre Rafael dos Santos Hena,Masculino,38,Preto,Ensino Superior,GO,2,Contabilidade,Analista Pleno
2FDC,Maira Mikaella de Fonseca dos Santos,Feminino,24,Pardo,Ensino Superior,MG,8,Contabilidade,Analista Junior
842A,Elizabete dos Santos da Silva,Feminino,31,Pardo,Doutorado,SP,4,Desenvolvimento de Produtos,Gerente
C9B7,Gabriel Domingos Teles,Masculino,25,Pardo,Pos graduacao,DF,8,Administrativo,Analista Pleno
C314,Elaine Dohapusa,Feminino,31,Branco,Mestrado,TO,5,Vendas,Gerente
4775,Luara de Abreu,Feminino,31,Branco,Ensino Superior,SP,5,Recursos Humanos,Analista Senior
54C3,Yeda de Espanha,Feminino,33,Pardo,Ensino Superior,CE,8,Contabilidade,Analista Junior
CDEA,Arthur Yavro,Masculino,57,Pardo,Ensino Superior,PI,4,Operacoes,Analista Junior
6AAF,Nivaldo Vitor Falppeov,Masculino,24,Branco,Pos graduacao,RJ,6,Contabilidade,Analista Pleno
6771,Flavio Unuplisi de Fraga Neto,Masculino,19,Branco,Ensino Superior,PR,5,Desenvolvimento de Produtos,Analista Junior
C66F,Rafael Zewoa de Lemos,Masculino,19,Pardo,Doutorado,RJ,,Marketing,Estagiario
3EE3,Jose Fosgaer Dutra,Masculino,42,Pardo,Ensino Medio,SE,5,Marketing,Analista Pleno
5087,Fabricio Emre,Masculino,33,Branco,Ensino Superior,DF,2,Recursos Humanos,Gerente
52A7,Gustavo de Maia,Masculino,37,Pardo,Mestrado,MG,,Administrativo,Analista Junior
33E7,"Caue A,ngelo da Silva",Masculino,28,Branco,Ensino Superior,ES,3,Vendas,Analista Senior
2E48,Eliel Giovanni de Siqueira Senylo Asan Neto,Masculino,23,Pardo,Ensino Superior,MT,3,Operacoes,Analista Pleno
53D9,Tulio Everton Segin,Masculino,30,Preto,Ensino Superior,MS,3,Compras,Analista Pleno
8FF1,Roger Kreunfe,Masculino,28,Pardo,Ensino Superior,RS,4,Vendas,Analista Junior
E619,Patricia de Menezes Uirnvea,Feminino,38,Preto,Pos graduacao,PI,7,Marketing,Analista Junior
DB19,Ronaldo Lino de Pinheiro,Masculino,33,Branco,Mestrado,PR,11,Compras,Analista Junior
A43E,Manoel Jaziel da Gama Rouzi Pinto,Masculino,29,Preto,Pos graduacao,MT,6,Administrativo,Analista Senior
2EE4,Willian Edivaldo Uzilov Rosatto,Masculino,,Pardo,Ensino Superior,RR,7,Vendas,Analista Pleno
DB3D,Chico de Angola Werner,Masculino,22,Branco,Ensino Superior,MA,5,Vendas,Analista Junior
E28D,Charlene Sidysin,Feminino,35,Preto,Pos graduacao,PR,4,Operacoes,Analista Senior
7F88,Amanda Lidiane Tsusesachi,Feminino,39,Pardo,Ensino Superior,PA,5,Vendas,Analista Senior
2D91,Marina de Brito Rebapihi,Feminino,29,Branco,Pos graduacao,SC,9,Compras,Gerente
049C,Celso Reul Banhos,Masculino,26,Pardo,Ensino Superior,RR,6,Desenvolvimento de Produtos,Analista Pleno
7DD2,Anakin Samuel Gomes do Prado de Franca Junior,Masculino,28,Pardo,Ensino Superior,RJ,3,Administrativo,Analista Junior
B8A7,Lisa da Paz,Feminino,47,Branco,Mestrado,RR,7,Administrativo,Analista Senior
9ECD,Samuel Cristiano da Silva Olebuao,Masculino,,Pardo,Ensino Superior,PB,7,Contabilidade,Analista Pleno
6C67,Joao Penoafas de Diniz,Masculino,29,Branco,Ensino Medio,PR,6,Administrativo,Analista Pleno
4251,Eduardo Rogerio Couto Mourao,Masculino,36,Pardo,Ensino Superior,DF,9,TI,Analista Senior
5988,Juan Tiago de Soares da Conceicao Jangada,Masculino,41,Pardo,Ensino Superior,BA,4,Contabilidade,Analista Pleno
9BDA,Ademar Camara,Masculino,27,Branco,Ensino Superior,GO,9,Vendas,Analista Junior
98A6,Fernando Baltazar de Macedo,Masculino,24,Branco,Doutorado,MT,6,Vendas,Analista Senior
41BB,Gustavo de Paiva Choirozao Nzu,Masculino,25,Pardo,Ensino Superior,SP,8,Contabilidade,Analista Pleno
758A,Oseas Adriano de Bueno,Masculino,49,Branco,Pos graduacao,BA,1,TI,Estagiario
A6FB,Estevao Kevin de Oliva,Masculino,19,Branco,Pos graduacao,RN,,Recursos Humanos,Analista Senior
D8BA,Manuel Goro,Masculino,23,Branco,Ensino Medio,SP,6,TI,Analista Junior
EAFF,Paula da Graca,Feminino,38,Preto,Pos graduacao,RJ,3,Recursos Humanos,Analista Senior
0C40,Marielle Solange Marinho da Silva,Feminino,29,Branco,Ensino Superior,SE,9,Marketing,Gerente
20D5,Nathan de Madureira Nugi Junior,Masculino,28,Pardo,Ensino Superior,GO,8,Desenvolvimento de Produtos,Analista Pleno
1503,Arnaldo Adriano da Silva de Rezende,Masculino,38,Preto,Ensino Superior,MG,7,Contabilidade,Gerente
2A57,Jose Banhos Gomes,Masculino,19,Branco,Mestrado,DF,4,Vendas,Analista Senior
1B5C,Carolina Nupasov,Feminino,34,Pardo,Ensino Superior,RO,4,Contabilidade,Analista Pleno
0CA4,Bento d'Avila de Abreu Eyoama,Masculino,33,Pardo,Ensino Superior,DF,1,Administrativo,Analista Pleno
82C1,Vanda Maria Iopeo,Feminino,40,Pardo,Ensino Superior,RJ,4,Desenvolvimento de Produtos,Analista Junior
FC89,Tales Pulomba Valente de Sao Pedro,Masculino,47,Preto,Pos graduacao,PR,8,Recursos Humanos,Analista Pleno
792A,Silvio Murilo de Macedo Mendes da Silva,Masculino,20,Branco,Ensino Superior,MT,,Contabilidade,Analista Junior
38EE,Abilio Jonathas do Rio de Barbosa,Masculino,33,Preto,Ensino Superior,PR,3,Desenvolvimento de Produtos,Analista Junior
7B23,Lili de Viana Fragoso Martinez,Feminino,35,Pardo,Ensino Superior,RJ,3,Desenvolvimento de Produtos,Analista Pleno
A349,Jaziel Beto Fukamena Junior,Masculino,20,Pardo,Ensino Superior,PR,3,Desenvolvimento de Produtos,Analista Junior
A46D,Janio Deil Cryje Neto,Masculino,26,Preto,Ensino Superior,AC,1,Administrativo,Analista Pleno
DF79,Leo de Linhares,Masculino,33,Pardo,Pos graduacao,MG,4,Operacoes,Gerente
D039,Altair das Neves Dioiao de Moura,Masculino,38,Branco,Ensino Superior,AP,9,Recursos Humanos,Gerente
89B3,Eustaquio Bopimi,Masculino,28,Branco,Ensino Superior,BA,5,Marketing,Analista Junior
D806,Carlos Isac de Silveira,Masculino,24,Branco,Doutorado,SP,3,Administrativo,Analista Senior
2298,Demilson Wagner Sele de Cardoso,Masculino,37,Pardo,Mestrado,GO,,Administrativo,Estagiario
AF18,Otavio de Fonseca Chiovic,Masculino,25,Pardo,Pos graduacao,RN,1,Marketing,Analista Pleno
02C1,Lilian Gabriela de Maia Nunes,Feminino,28,Pardo,Ensino Superior,PE,5,TI,Analista Pleno
D693,Luis Sirnay,Masculino,55,Pardo,Ensino Superior,RR,3,Desenvolvimento de Produtos,Analista Junior
9D07,Uribe Vitor de Figueiredo,Masculino,19,Pardo,Mestrado,PA,4,Recursos Humanos,Analista Senior
7ADA,Gilson Alde,Masculino,29,Branco,Pos graduacao,SP,0,TI,Analista Senior
4207,Lucas Ayrton Uian,Masculino,34,Pardo,Ensino Superior,SP,8,Marketing,Analista Senior
EFB0,Lucio de Farias Terceiro,Masculino,31,Pardo,Ensino Superior,RS,3,Recursos Humanos,Analista Senior
EAB9,Cicero Ruipa de Guimaraes Labrusman,Masculino,48,Preto,Pos graduacao,MG,7,Marketing,Gerente
D414,Kaue Jean de Mello da Encarnacao,Masculino,18,Pardo,Ensino Superior,SP,,Desenvolvimento de Produtos,Analista Pleno
8030,Graziele Arlete de Pimentel,Feminino,19,Amarelo,Ensino Medio,PE,5,Administrativo,Analista Pleno
9044,Romildo Junior Oison,Masculino,42,Preto,Ensino Superior,AM,7,Contabilidade,Analista Pleno
BB3D,Samuel Goeman,Masculino,21,Pardo,Mestrado,AP,,Operacoes,Estagiario
032A,Berenice Cavalcante Maciel,Feminino,36,Pardo,Doutorado,RS,7,Contabilidade,Analista Junior
A768,Laercio Julio Castelo Terceiro,Masculino,26,Branco,Ensino Superior,RJ,4,Desenvolvimento de Produtos,Analista Junior
0026,Jaziel Tristao Eidabu Luoim,Masculino,40,Branco,Ensino Superior,PE,7,Operacoes,Analista Pleno
162E,Sergio do Maranhao,Masculino,25,Preto,Mestrado,MT,8,Compras,Gerente
5B54,Lino Odurro Cispeson,Masculino,,Pardo,Ensino Superior,SC,4,TI,Analista Pleno
E023,Asis Roberta de Sobral,Feminino,29,Pardo,Ensino Superior,CE,4,Desenvolvimento de Produtos,Analista Senior
D5A4,Diego Piernson de Lima Utri,Masculino,29,Branco,Ensino Superior,RJ,8,Marketing,Analista Pleno
5DAC,Ingrid de Ortega da Cunha,Feminino,33,Branco,Ensino Superior,SP,9,Contabilidade,Analista Junior
36BA,Martin Ramon Jardim,Masculino,31,Preto,Ensino Superior,PI,5,Contabilidade,Analista Junior
9E28,Jonathan de Novais,Masculino,24,Pardo,Ensino Superior,CE,7,Recursos Humanos,Gerente
DDCE,Gabriel Mineiro de Novais,Masculino,31,Branco,Pos graduacao,AC,6,Desenvolvimento de Produtos,Analista Senior
A243,Laura de Malta,Feminino,25,Pardo,Ensino Medio,GO,7,Compras,Analista Junior
AD3B,Cleber Fagner Floitlemy Jardim,Masculino,45,Branco,Ensino Superior,MS,5,TI,Analista Pleno
5EE9,Eloa Natalia Igreja de Lins,Feminino,42,Pardo,Ensino Superior,SE,5,Desenvolvimento de Produtos,Analista Pleno
3EC6,Talita Sonia de Souza,Feminino,31,Pardo,Pos graduacao,SP,3,Contabilidade,Analista Pleno
CF14,Jorge Josiel Oppy Kemineki,Masculino,21,Pardo,Pos graduacao,MT,,Administrativo,Analista Junior
89E3,Ivone Gabriela de Lemos Yzpelvle,Feminino,30,Pardo,Mestrado,RS,9,Desenvolvimento de Produtos,Analista Junior
10CC,Rebeca Guaov Liamov,Feminino,35,Pardo,Ensino Superior,RR,0,Desenvolvimento de Produtos,Estagiario
67B2,Maria Amalia de Goncalves,Feminino,28,Branco,Pos graduacao,MG,7,Recursos Humanos,Diretor
69D5,Helio Guedes,Masculino,28,Branco,Ensino Superior,AL,6,TI,Analista Pleno
9A39,Clotilde Pires,Feminino,33,Branco,Ensino Superior,RO,7,Operacoes,Analista Senior
BE48,Armando Vitor Branco de Paula da Nobrega,Masculino,22,Branco,Ensino Superior,SC,5,Administrativo,Analista Junior
5A4C,Yasmin de Espanha Chigi dos Santos,Feminino,32,Branco,Doutorado,SP,4,Contabilidade,Analista Junior
28DC,Caio Altino Pogozagu da Silva dos Santos,Masculino,20,Pardo,Ensino Superior,MT,3,Recursos Humanos,Analista Junior
A86B,Nicolas Edivaldo Fontes Terceiro,Masculino,20,Branco,Ensino Superior,PB,3,Recursos Humanos,Analista Junior
DE09,Tiago Humberto de Ortiz Ruaru,Masculino,38,Pardo,Ensino Superior,SC,5,Desenvolvimento de Produtos,Gerente
C138,Teresa Amalia Valverde Rosa,Feminino,37,Branco,Ensino Superior,AM,8,TI,Analista Junior
5DE8,Eulalia de Godoy,Feminino,22,Branco,Ensino Superior,AC,8,Marketing,Gerente
7DA4,Rodolfo da Silva Fragoso,Masculino,34,Pardo,Ensino Superior,RO,1,Vendas,Analista Pleno
4525,Fabricio Micael de Oliveira Isamer,Masculino,20,Branco,Ensino Superior,SP,,Compras,Analista Senior
9672,Tulio Marinho,Masculino,39,Branco,Mestrado,SP,8,Vendas,Gerente
3F17,Eleriane Lara de Araujo,Feminino,41,Branco,Mestrado,PB,9,Administrativo,Analista Junior
4D2A,Marta Aline de Aguiar,Feminino,22,Branco,Ensino Superior,PR,1,Administrativo,Estagiario
0886,Katia Rute Blebrevitanvic de Cabral,Feminino,36,Preto,Pos graduacao,RJ,12,Marketing,Gerente
71BB,Martin Pisutsua de Pinheiro,Masculino,22,Branco,Ensino Superior,RJ,4,Compras,Analista Junior
A806,Gilberto Leonardo Teles,Masculino,39,Preto,Ensino Superior,RJ,5,Marketing,Analista Senior
334B,Alisson Oedi,Masculino,39,Pardo,Ensino Medio,PE,2,Contabilidade,Analista Junior
706E,Marlene dos Santos,Feminino,43,Branco,Doutorado,RR,3,Vendas,Analista Senior
1E3F,Aloisio de Salvador,Masculino,53,Pardo,Ensino Superior,PR,9,Contabilidade,Analista Pleno
18F9,Ayrton Jackson de Duarte,Masculino,21,Pardo,Doutorado,PR,5,TI,Analista Junior
46F3,Jardel Nilo da Silva,Masculino,24,Pardo,Doutorado,SC,4,Marketing,Analista Pleno
38D9,Eloi de Assis,Masculino,21,Branco,Ensino Superior,SP,,Marketing,Gerente
BE51,Edivaldo Ney da Paraiba Teles Uzeraziz,Masculino,37,Pardo,Doutorado,BA,6,Vendas,Analista Junior
B50C,Simao Pablo de Alencar Junior,Masculino,24,Pardo,Ensino Superior,AL,7,Desenvolvimento de Produtos,Analista Senior
19B0,Mariano Ayrton Isdyzrison,Masculino,29,Branco,Pos graduacao,PR,5,TI,Gerente
9267,Micael Guilherme Columan da Silva,Masculino,40,Branco,Ensino Superior,SP,10,Contabilidade,Gerente
D1C1,Kiara Marcela da Silva de Alvares,Feminino,26,Pardo,Ensino Superior,AC,6,Recursos Humanos,Gerente
9E75,Raquel Paulinia Evae Aumov de Oliva,Feminino,24,Branco,Ensino Medio,PB,3,Contabilidade,Analista Pleno
5F73,Paulinia Mikaella de Araujo Moreno,Feminino,44,Pardo,Ensino Superior,MS,9,Operacoes,Analista Pleno
1217,Arnaldo Leopoldo Elena,Masculino,22,Pardo,Ensino Superior,RJ,2,Desenvolvimento de Produtos,Analista Junior
3947,Robert Rafael Ximenes,Masculino,44,Branco,Ensino Superior,PE,5,Marketing,Analista Pleno
C8B7,Marco Anco de Salgado,Masculino,33,Preto,Ensino Superior,MS,7,Operacoes,Analista Junior
9CD8,Wagner Henrique Nunes,Masculino,23,Branco,Pos graduacao,RJ,4,Administrativo,Analista Pleno
E203,Ramon dos Santos Alken,Masculino,22,Branco,Pos graduacao,BA,,Operacoes,Gerente
E785,Boris Eloi de Almeida,Masculino,18,Branco,Ensino Superior,PE,4,Administrativo,Gerente
0623,Aureo Alfredo Ceal de Ferraz,Masculino,39,Pardo,Pos graduacao,SP,9,Operacoes,Gerente
4BD0,Sonia Raveson,Feminino,43,Preto,Mestrado,MS,7,Marketing,Analista Junior
7263,Damiao Jaziel de Antunes Junior,Masculino,36,Branco,Ensino Superior,RS,10,Marketing,Analista Junior
6E98,Kim Isaias Nocu,Masculino,26,Branco,Doutorado,RR,1,Desenvolvimento de Produtos,Analista Senior
8DD9,Roger Cirilo Gapojichi,Masculino,24,Amarelo,Ensino Superior,AM,0,Vendas,Analista Junior
DB9F,Edilene de Matos Buarque,Feminino,39,Pardo,Ensino Superior,GO,4,Operacoes,Analista Junior
9410,Eliane de Osorio Rosa,Feminino,24,Pardo,Pos graduacao,SE,,Recursos Humanos,Analista Junior
A3F0,Thiago Pedro Cimi,Masculino,31,Branco,Ensino Medio,RS,6,Compras,Analista Junior
A7B4,Fabio de Souza,Masculino,32,Pardo,Mestrado,MG,9,Administrativo,Gerente
BFB2,Leia de Cardozo Onago,Feminino,28,Branco,Ensino Superior,AP,6,TI,Analista Senior
2448,Camilo Caio Ozozpesu,Masculino,20,Pardo,Ensino Superior,PR,,Compras,Gerente
C157,Wagner Nivaldo de Sampaio,Masculino,51,Branco,Ensino Superior,RJ,7,Desenvolvimento de Produtos,Gerente
459C,Aureo Hugo de Alcantara Kazogu,Masculino,31,Branco,Pos graduacao,SE,6,TI,Analista Junior
226D,Anne Walderice Emiugo de Muniz,Feminino,20,Branco,Doutorado,SC,4,Recursos Humanos,Analista Senior
46AE,Francielle Zuku,Feminino,18,Branco,Ensino Superior,BA,,TI,Gerente
2B51,Melanie Boleniman,Feminino,22,Preto,Ensino Superior,DF,6,Marketing,Analista Junior
3752,Mike de Muniz,Masculino,23,Pardo,Ensino Superior,RN,7,Recursos Humanos,Analista Senior
A0A8,Damares Peornfile,Feminino,25,Preto,Ensino Superior,GO,5,Operacoes,Analista Senior
74B7,Marco Bento Barroso Tatoe,Masculino,24,Branco,Pos graduacao,PE,,Administrativo,Analista Senior
A0A8,Lina de Souza dos Santos,Feminino,39,Pardo,Ensino Superior,GO,6,Contabilidade,Analista Pleno
67B8,Roberval Xavier de Diniz,Masculino,20,Preto,Ensino Superior,RJ,2,Marketing,Gerente
927F,Xerxes de Bezerra,Masculino,31,Pardo,Ensino Superior,SC,6,Desenvolvimento de Produtos,Analista Junior
AB65,Emilio Atria,Masculino,18,Pardo,Doutorado,RS,1,TI,Analista Senior
BE87,Elias Coutinho,Masculino,34,Branco,Ensino Superior,PA,3,Marketing,Analista Junior
3071,Melanie Marlene de Iglesias,Feminino,21,Pardo,Ensino Superior,RN,2,Operacoes,Analista Junior
65E7,Osvaldo Fabio Couto,Masculino,32,Preto,Ensino Superior,PA,14,Recursos Humanos,Analista Pleno
AA15,Priscila Berenice de Pereira Aplo Penufu,Feminino,42,Branco,Ensino Superior,MG,6,Operacoes,Analista Junior
1F38,Maria Andressa Pimenta Hanesoru,Feminino,22,Pardo,Mestrado,TO,,Recursos Humanos,Gerente
E207,Adonis da Silva Ygani de Oliveira,Masculino,20,Pardo,Ensino Superior,RO,3,Desenvolvimento de Produtos,Analista Junior
02DC,Rogerio Nulo,Masculino,22,Branco,Ensino Superior,RS,7,Desenvolvimento de Produtos,Analista Pleno
5F6C,Cristiano dos Santos de Figueira Frias,Masculino,25,Pardo,Ensino Superior,RR,11,Operacoes,Analista Senior
CFB8,Chico Moises de Azevedo dos Santos,Masculino,36,Pardo,Ensino Superior,SC,4,TI,Analista Junior
5DC9,Avelino de Morais Kopi Gomes,Masculino,23,Pardo,Ensino Medio,PR,,Marketing,Analista Senior
B347,Carlos dos Santos Sanches,Masculino,27,Branco,Mestrado,RJ,4,Contabilidade,Analista Junior
B6A8,Mauricio Oseas Ezizov,Masculino,41,Pardo,Doutorado,PE,4,Vendas,Analista Junior
3063,Antonio Mike Heno de Lisboa Kukogi,Masculino,31,Pardo,Ensino Superior,TO,7,Contabilidade,Analista Senior
0832,Heron da Silva Regochibe,Masculino,23,Amarelo,Ensino Medio,GO,4,Recursos Humanos,Analista Pleno
3C30,Vitor Mudokupe,Masculino,20,Pardo,Ensino Superior,MA,,Vendas,Analista Junior
8704,Miguel Domingos de Oliva Usounman Lindalpodo Junior,Masculino,26,Pardo,Doutorado,SP,2,Recursos Humanos,Analista Senior
E2B7,Hilda Epodo das Neves de Souza,Feminino,31,Pardo,Pos graduacao,SC,0,TI,Analista Junior
1D83,Zeca Benedito de Pinheiro,Masculino,46,Branco,Ensino Superior,AC,5,Vendas,Gerente
D6DD,Bento de Iglesias Portugal Neto,Masculino,48,Pardo,Ensino Medio,GO,0,Vendas,Analista Pleno
5D1E,Gigi Mirela Nezokaba,Feminino,31,Pardo,Pos graduacao,RS,,TI,Gerente
6DDA,Anne Luzimara Oxuboa Sanige,Feminino,33,Branco,Ensino Superior,RN,3,Vendas,Analista Senior
FDF4,Hellen Arnzimlolgarn,Feminino,29,Pardo,Ensino Superior,RS,2,Administrativo,Analista Pleno
BD79,Ivanete da Silva Herrera Urnhusoala,Feminino,21,Branco,Pos graduacao,SP,1,Recursos Humanos,Analista Junior
6CBB,Artur Bushin,Masculino,44,Branco,Pos graduacao,RR,5,Vendas,Analista Senior
75E5,Romildo Washington da Silva,Masculino,34,Branco,Ensino Superior,RJ,4,Administrativo,Analista Senior
