,ID,nome,genero,idade,etnia,formacao,estado,tempo_de_casa,departamento,senioridade
3386,1BAF,Eric da Costa,Masculino,26,Pardo,Ensino Superior,DF,6,Administrativo,Analista Senior
3387,BC92,Mike Mendes,Masculino,35,Branco,Mestrado,CE,4,Compras,Analista Pleno
3388,2F04,Andre Bianide,Masculino,23,Branco,Ensino Superior,MA,6,Operacoes,Gerente
3389,8C0D,Soraya Telma da Silva,Feminino,27,Branco,Mestrado,RN,4,Recursos Humanos,Analista Senior
3390,44FB,Wally Fernando da Silva Temekaho,Masculino,32,Branco,Pos graduacao,RS,7,Operacoes,Analista Junior
3391,E36B,Eunice Luiza de Monteiro das Neves,Feminino,36,Branco,Pos graduacao,PR,10,Operacoes,Analista Senior
3392,BC7D,Fabricio Ivan da Silva,Masculino,30,Pardo,Pos graduacao,MT,6,Compras,Analista Junior
3393,F68C,Moacyr Junior de Fernandes Votle,Masculino,26,Pardo,Pos graduacao,AL,6,TI,Analista Senior
3394,BB2F,Leonardo da Silva,Masculino,37,Branco,Ensino Medio,MS,7,TI,Analista Senior
3395,090B,Helena Marielle de Souza Terceiro,Feminino,20,Branco,Mestrado,RS,1,Compras,Analista Junior
3396,C1EC,Walter de Souza,Masculino,37,Branco,Doutorado,SP,12,Marketing,Analista Junior
3397,E358,Heitor Romildo do Espirito Santo Junior,Masculino,33,Pardo,Ensino Superior,SP,7,TI,Analista Pleno
3398,E54A,Isac Reinaldo Rangel de Parreira,Masculino,36,Branco,Doutorado,TO,7,Marketing,Analista Pleno
3399,B640,Suzy Madalena de Diniz Hisu,Feminino,30,Branco,Mestrado,RN,7,Compras,Analista Junior
3400,10FE,Luzimara Barroso de Espanha,Feminino,36,Pardo,Ensino Superior,SC,13,Desenvolvimento de Produtos,Analista Junior
3401,5DF0,Leopoldo Brasil Junior,Masculino,18,Pardo,Ensino Superior,RO,,Desenvolvimento de Produtos,Analista Senior
3402,5D4A,Inacio Uaiman de Moreira,Masculino,34,Pardo,Ensino Superior,PE,4,Marketing,Analista Senior
3403,DAC9,Leonara Kiara Talal de Braga,Feminino,36,Branco,Ensino Superior,SC,4,Contabilidade,Analista Junior
3404,DAF9,Albano Gilson Bazonuga Schmidt de Andrade,Masculino,30,Branco,Pos graduacao,PA,3,Vendas,Analista Pleno
3405,1E3C,Nilo Dotu de Bueno Imgre,Masculino,19,Pardo,Ensino Superior,BA,3,Recursos Humanos,Analista Pleno
3406,EB45,Hildebrando Woseuri,Masculino,31,Branco,Ensino Superior,CE,9,Marketing,Gerente
3407,D13C,Leandro Tulio Vryreilyvic Aficlum,Masculino,31,Pardo,Ensino Superior,RS,2,Recursos Humanos,Analista Junior
3408,80B9,Zeca de Sampaio,Masculino,22,Indigena,Ensino Superior,AP,3,Vendas,Analista Senior
3409,C681,Eloi Orniopavic,Masculino,18,Preto,Ensino Superior,DF,,Administrativo,Analista Pleno
3410,049A,Rogerio Matheus Haki,Masculino,33,Branco,Ensino Superior,AM,7,Operacoes,Analista Junior
3411,938B,Alessandre Rogerio Portugal de Braganca,Masculino,23,Preto,Doutorado,SP,6,Desenvolvimento de Produtos,Gerente
3412,EF32,Washington de Munhoz do Nascimento Rimscoi,Masculino,26,Preto,Ensino Superior,PR,4,Recursos Humanos,Analista Junior
3413,7869,Romildo Otavio Rynpeov Doiez,Masculino,22,Pardo,Ensino Superior,MG,5,Operacoes,Analista Pleno
3414,AA7E,Nicolau Wilson da Silva,Masculino,22,Branco,Mestrado,PI,5,Administrativo,Analista Pleno
3415,2CFA,Martinho de Peixoto Sodregri,Masculino,41,Pardo,Ensino Superior,SP,2,Compras,Analista Senior
3416,2EDD,Milene Torres de Simoes Kojipe,Feminino,31,Branco,Ensino Superior,PB,7,Vendas,Analista Senior
3417,BE6F,Miguel Wally Ogaya de Sobral Junior,Masculino,35,Branco,Ensino Superior,AP,7,Operacoes,Analista Junior
3418,209A,Laura Rosilda de Sao Pedro,Feminino,20,Branco,Pos graduacao,SE,,Vendas,Analista Junior
3419,930B,Eugenio Jairo Mourao,Masculino,28,Pardo,Ensino Superior,RN,8,Desenvolvimento de Produtos,Analista Senior
3420,860A,Olavo Iago de Souza,Masculino,22,Branco,Ensino Superior,AL,,Administrativo,Diretor
3421,4C71,Jonathas Mafuman do Amaral,Masculino,29,Branco,Ensino Superior,PR,10,Operacoes,Gerente
3422,5597,Jose Mike Fontes,Masculino,34,Pardo,Ensino Superior,RJ,7,Recursos Humanos,Estagiario
3423,81F2,Patricia Terezinha Ernre de Cardoso,Feminino,39,Branco,Doutorado,SC,4,Administrativo,Gerente
3424,C709,Jaqueline Isabela Castelo Ulison,Feminino,47,Branco,Ensino Superior,CE,2,Contabilidade,Analista Junior
3425,B0F9,Paulo de Camargo Avorna,Masculino,30,Branco,Ensino Superior,RS,4,TI,Analista Junior
3426,8F8D,Aurelio Ueloan,Masculino,29,Branco,Ensino Superior,RO,8,Marketing,Analista Pleno
3427,AD1A,Elano Rosa de Souza,Masculino,30,Pardo,Ensino Superior,AC,5,Operacoes,Analista Pleno
3428,A2DE,Albano Alessandre de Pereira Mendes,Masculino,28,Branco,Doutorado,RR,9,Administrativo,Analista Pleno
3429,5840,Cicero de Antunes,Masculino,37,Branco,Ensino Superior,MG,9,TI,Analista Pleno
3430,066E,Artur de Leite Aceison,Masculino,18,Branco,Ensino Superior,RS,0,Operacoes,Analista Pleno
3431,FE8D,Helio Nivaldo Uzclenao da Paraiba,Masculino,35,Pardo,Pos graduacao,PB,6,Recursos Humanos,Analista Senior
3432,0C03,Jairo Cernfrisso Nraso,Masculino,18,Pardo,Ensino Superior,ES,4,Operacoes,Analista Junior
3433,6D80,Roberval de Oliveira,Masculino,30,Pardo,Ensino Superior,MG,7,Marketing,Analista Junior
3434,D631,Kim Fabricio de Carvalho Oxacaz Junior,Masculino,31,Branco,Ensino Superior,MT,6,Compras,Analista Senior
3435,451E,Robson de Souza dos Santos,Masculino,22,Branco,Ensino Superior,AL,2,Administrativo,Analista Pleno
3436,8D29,Uribe Ronaldo Afrovic Kupomopo,Masculino,28,Branco,Pos graduacao,PR,6,Contabilidade,Analista Junior
3437,4E7D,Giovanni Xavier de Vasconcelos,Masculino,35,Branco,Pos graduacao,PA,5,Contabilidade,Analista Senior
3438,BDEB,Ismael Teles,Masculino,20,Branco,Ensino Superior,SP,,Desenvolvimento de Produtos,Gerente
3439,3DCB,Martinho Mauricio Egrao Junior,Masculino,20,Pardo,Ensino Superior,SE,0,Desenvolvimento de Produtos,Analista Pleno
3440,A21A,Jack Diego Schneider de Albuquerque da Silva,Masculino,21,Pardo,Ensino Superior,AC,6,Compras,Analista Pleno
3441,AAF1,Bruno Ronaldo de Camargo Bezara,Masculino,33,Preto,Ensino Superior,SP,2,TI,Analista Pleno
3442,8FE7,Guilherme Adonis de Oliveira Oernman,Masculino,34,Branco,Mestrado,RS,5,Compras,Analista Junior
3443,5D37,Heron Fabiano Marques,Masculino,34,Pardo,Mestrado,AL,3,Compras,Analista Junior
3444,3EBD,Mario Raul de Trindade,Masculino,27,Branco,Ensino Superior,AM,9,Contabilidade,Analista Junior
3445,1BA3,Avelino Pinhao,Masculino,36,Pardo,Ensino Superior,PI,8,TI,Analista Junior
3446,0EDC,Elano Xerxes Oeuson de Medeiros Junior,Masculino,43,Pardo,Ensino Superior,AL,5,TI,Estagiario
3447,956E,Inacio Fred de Fernandes,Masculino,22,Branco,Ensino Superior,RJ,,Contabilidade,Analista Pleno
3448,A94C,Batista de Osorio Pafui Irntipi,Masculino,33,Branco,Ensino Superior,SC,6,Operacoes,Analista Pleno
3449,48AC,Romildo Espada de Oliveira Juai,Masculino,37,Branco,Ensino Superior,MG,8,TI,Gerente
3450,AEBE,Ana Gromiman,Feminino,27,Branco,Ensino Superior,RR,0,Contabilidade,Analista Junior
3451,9904,Inacio de Souza Junior,Masculino,53,Branco,Ensino Superior,PR,5,Operacoes,Analista Junior
3452,B10F,Marcos Cleberson da Silva,Masculino,33,Branco,Ensino Superior,SC,5,Compras,Analista Pleno
3453,13B4,Carla Rosana de Moura,Feminino,22,Branco,Pos graduacao,PI,6,Recursos Humanos,Analista Senior
3454,ED08,Isac Jardel de Cardozo,Masculino,36,Branco,Ensino Superior,AP,2,Marketing,Gerente
3455,3164,Nelson da Cunha Junior,Masculino,33,Branco,Ensino Superior,ES,2,Marketing,Analista Junior
3456,767C,Paulo Guedes de Junqueira,Masculino,31,Preto,Ensino Superior,PE,7,Contabilidade,Analista Pleno
3457,9DEE,Rosilda de Lisboa Gomes,Feminino,38,Preto,Ensino Superior,RR,3,Marketing,Analista Junior
3458,6C0E,Xerxes Breno Ynis,Masculino,28,Preto,Ensino Superior,SC,10,Contabilidade,Gerente
3459,F4D0,Shirley Hilda da Silva Soadromson,Feminino,28,Pardo,Mestrado,RJ,1,Marketing,Analista Junior
3460,2FA7,Altair de Sales,Masculino,26,Branco,Ensino Superior,SP,6,Compras,Analista Junior
3461,AC13,Albina Gutierrez da Cruz Tagoli,Feminino,51,Preto,Pos graduacao,CE,12,TI,Estagiario
3462,5691,Victor de Ramos do Rio,Masculino,42,Branco,Ensino Superior,RN,4,Marketing,Analista Junior
3463,5A08,Heitor Tiago Shibitsu Junior,Masculino,23,Branco,Ensino Superior,RJ,6,TI,Analista Pleno
3464,5C8C,Gilmar Decio de Alvim,Masculino,40,Pardo,Pos graduacao,MG,8,Vendas,Gerente
3465,E3B8,Orlando Lucio de Gusmoes,Masculino,20,Pardo,Ensino Superior,PR,1,Vendas,Estagiario
3466,C552,Ismael Penedo,Masculino,20,Branco,Mestrado,PR,5,Operacoes,Gerente
3467,792B,Barnabe da Silva Junior,Masculino,44,Branco,Ensino Superior,SP,8,Administrativo,Analista Junior
3468,825A,Eunice Saimmi,Feminino,34,Branco,Mestrado,RJ,3,Contabilidade,Analista Junior
3469,69AF,Talita Ivone de Osorio,Feminino,25,Branco,Ensino Superior,RJ,6,Contabilidade,Gerente
3470,9E17,Manoel Edinaldo do Parana Zoyuya,Masculino,26,Branco,Doutorado,RJ,5,Recursos Humanos,Analista Pleno
3471,8DC3,Everton Eric Amna Klein,Masculino,27,Branco,Ensino Superior,MG,1,Administrativo,Analista Junior
3472,7943,Jonas de Gimenes,Masculino,28,Branco,Doutorado,MG,8,Contabilidade,Gerente
3473,C14D,Aloisio de Garcia Junior,Masculino,24,Pardo,Ensino Superior,PR,4,TI,Analista Pleno
3474,3BDB,Marco do Amazonas de Souza Alsi,Masculino,24,Pardo,Ensino Superior,MG,1,Operacoes,Analista Pleno
3475,AB9E,Uribe China Kedorino da Lira,Masculino,25,Branco,Doutorado,MG,8,Vendas,Diretor
3476,7F5C,Rai do Rio dos Reis Fapuz,Masculino,40,Pardo,Mestrado,GO,6,Operacoes,Analista Junior
3477,7976,Yasmin de Albuquerque,Feminino,18,Branco,Ensino Superior,DF,,Compras,Analista Pleno
3478,2D09,Jesus da Paixao,Masculino,29,Pardo,Ensino Superior,RN,0,Compras,Analista Junior
3479,80D0,Miguel de Vasconcelos Freire,Masculino,28,Branco,Mestrado,SP,9,Administrativo,Analista Junior
3480,5063,Uribe dos Santos do Rio Junior,Masculino,18,Pardo,Doutorado,AP,,Operacoes,Gerente
3481,B738,Bernardo Kim da Silva Junior,Masculino,22,Branco,Pos graduacao,PR,6,Marketing,Analista Junior
3482,B950,Joao Yadee,Masculino,36,Pardo,Ensino Superior,MG,9,Compras,Analista Senior
3483,FE98,Mikaella Ivone Martinez Ililol de Tavares,Feminino,27,Branco,Doutorado,PR,13,Compras,Analista Pleno
3484,97A5,Leopoldo Joao da Serra,Masculino,39,Pardo,Ensino Superior,RS,6,Operacoes,Estagiario
3485,20C8,Celso Artur Gogi,Masculino,19,Pardo,Ensino Superior,SE,5,Marketing,Gerente
3486,1C17,Andre de Lacerda Guedes Neto,Masculino,31,Pardo,Ensino Superior,RN,8,Marketing,Analista Senior
3487,B183,Guilherme Danilo da Silva,Masculino,20,Pardo,Pos graduacao,PE,3,Recursos Humanos,Analista Junior
3488,F1D7,Nicolau Edivaldo Igreja,Masculino,40,Branco,Ensino Superior,SC,11,TI,Analista Pleno
3489,8D43,Otto Oliver do Rio de Palhares,Masculino,22,Branco,Ensino Superior,AM,2,Administrativo,Gerente
3490,28C5,Karina de Vasconcelos Dutra,Feminino,22,Pardo,Pos graduacao,AL,8,Recursos Humanos,Analista Pleno
3491,D2B5,Marlon Mercado de Morais,Masculino,37,Branco,Pos graduacao,SC,5,Marketing,Analista Junior
3492,572E,Giovanni Negrao da Silva,Masculino,18,Indigena,Ensino Superior,AL,4,Vendas,Analista Senior
3493,5738,Emilio Alessandre da Silva,Masculino,18,Pardo,Ensino Superior,PA,4,Desenvolvimento de Produtos,Analista Junior
3494,DFD2,Adriano de Souza Werner,Masculino,28,Pardo,Doutorado,CE,5,Marketing,Estagiario
3495,F777,Manuel Laercio de Alves da Graca Neto,Masculino,31,Branco,Ensino Superior,PI,9,Contabilidade,Analista Pleno
3496,8517,Reginaldo Wahagu,Masculino,18,Branco,Ensino Superior,SP,3,Administrativo,Analista Senior
3497,4F89,Aureo de Soares,Masculino,38,Branco,Pos graduacao,SC,8,Compras,Analista Pleno
3498,C126,Helder de Ayres,Masculino,18,Preto,Ensino Superior,RN,,TI,Estagiario
3499,F120,Dara Mourao de Osorio Laldo,Feminino,41,Pardo,Ensino Superior,RJ,7,TI,Analista Senior
3500,884C,Juliano Torres Egason,Masculino,31,Pardo,Ensino Superior,AP,8,TI,Analista Pleno
3501,04EA,Fagner Leopoldo Gutierrez de Moura,Masculino,22,Pardo,Ensino Superior,RJ,7,Desenvolvimento de Produtos,Gerente
3502,A7D7,"Martin A,ngelo da Silva",Masculino,47,Pardo,Pos graduacao,MG,3,Contabilidade,Analista Senior
3503,A909,Sebastiao Borba de Vieira,Masculino,37,Branco,Pos graduacao,PA,5,Operacoes,Analista Senior
3504,0FE5,Jairo dos Santos da Encarnacao,Masculino,30,Branco,Ensino Superior,MG,7,Contabilidade,Analista Senior
3505,3F74,Oliver de Peixoto,Masculino,33,Branco,Ensino Superior,BA,5,Compras,Gerente
3506,D923,Bianca Marielle de Brito Guerra,Feminino,33,Pardo,Ensino Superior,RN,0,Vendas,Analista Pleno
3507,8DDF,Lara Ilfiao de Oliva,Feminino,32,Pardo,Ensino Medio,PI,2,Compras,Analista Junior
3508,F058,Alana Albina da Silva,Feminino,18,Pardo,Doutorado,CE,3,Marketing,Analista Senior
3509,0742,Priscila Samara de Miranda,Feminino,28,Pardo,Ensino Superior,SE,6,Vendas,Gerente
3510,6345,Hellen de Angola Tristao Nunes,Feminino,39,Pardo,Ensino Superior,RR,4,Administrativo,Analista Pleno
3511,CA5D,Felix de Souza,Masculino,20,Branco,Ensino Superior,CE,5,Desenvolvimento de Produtos,Analista Senior
3512,6801,Jean de Albuquerque Dorupoo,Masculino,48,Pardo,Ensino Superior,PA,6,Operacoes,Analista Pleno
3513,240B,Estevao Jason de Soares,Masculino,29,Pardo,Pos graduacao,GO,8,Operacoes,Analista Pleno
3514,4E2E,Aloisio Iuer de Toledo Junior,Masculino,22,Pardo,Pos graduacao,SP,,Marketing,Analista Senior
3515,18ED,Janio Guerra d'Avila Rosatto,Masculino,55,Branco,Ensino Superior,RS,12,Contabilidade,Analista Junior
3516,B9B2,Roberto Bresoson,Masculino,31,Preto,Pos graduacao,RN,1,Vendas,Analista Junior
3517,BC28,Dante Gokuhoyo,Masculino,34,Branco,Ensino Superior,RS,1,Compras,Estagiario
3518,C8FE,Guilherme de Moreira,Masculino,30,Pardo,Mestrado,RJ,6,TI,Analista Senior
3519,5323,Eva Tabata de Sales,Feminino,24,Pardo,Mestrado,AC,3,Operacoes,Analista Pleno
3520,1104,Jacinto de Souza Junior,Masculino,37,Branco,Ensino Superior,AM,5,Desenvolvimento de Produtos,Analista Pleno
3521,704E,Roberta Lina de Figueiredo,Feminino,36,Branco,Pos graduacao,MS,9,TI,Gerente
3522,F3B1,Jair dos Santos de Farias Moreno,Masculino,24,Pardo,Ensino Superior,SC,2,Marketing,Gerente
3523,3338,Toninho Ilmo,Masculino,37,Branco,Pos graduacao,PR,4,Operacoes,Analista Pleno
3524,E106,Jacinto Joaquim dos Santos Iszysorn,Masculino,31,Pardo,Ensino Superior,AC,2,Recursos Humanos,Analista Senior
3525,3C21,Xerxes Lolison,Masculino,22,Pardo,Ensino Superior,RS,5,Administrativo,Analista Pleno
3526,7348,Celina Bagi Urria,Feminino,38,Pardo,Ensino Medio,RO,5,Compras,Analista Pleno
3527,6A9C,Rogerio do Vale Sanches de Melo,Masculino,25,Pardo,Ensino Medio,MG,0,Compras,Analista Senior
3528,400F,Josiel Artur de Teixeira,Masculino,26,Branco,Ensino Superior,CE,6,Contabilidade,Analista Junior
3529,79A8,Jair Vehoao de Fonseca,Masculino,20,Preto,Ensino Superior,SP,2,Desenvolvimento de Produtos,Estagiario
3530,6A02,Aline da Silva Vozdo,Feminino,34,Pardo,Ensino Superior,AP,0,Recursos Humanos,Estagiario
3531,A519,Ivone Leonara Biproman,Feminino,42,Branco,Ensino Superior,SP,1,Administrativo,Gerente
3532,9921,Rosa Selena Urnma de Macedo,Feminino,42,Pardo,Doutorado,PR,6,Administrativo,Analista Junior
3533,F9EE,Arthur de Andrade Chomoao,Masculino,33,Pardo,Ensino Superior,RJ,6,Contabilidade,Estagiario
3534,4141,Guilherme de Muniz,Masculino,22,Pardo,Ensino Superior,SP,8,Contabilidade,Analista Junior
3535,5275,Manuel Edson Rosatto de Santana,Masculino,36,Pardo,Ensino Superior,RR,7,TI,Analista Senior
3536,59A9,Joao Luigi Couto de Moura,Masculino,20,Preto,Ensino Superior,MA,,Vendas,Analista Senior
3537,523F,Jair Alex de Padilha da Silva,Masculino,30,Pardo,Ensino Superior,SP,0,Contabilidade,Analista Pleno
3538,0C8E,Otavio Zabiyo dos Reis de Holanda,Masculino,34,Branco,Ensino Superior,GO,8,Contabilidade,Analista Pleno
3539,CCD5,Eric de Borges Ocoloman,Masculino,41,Branco,Doutorado,MT,8,Compras,Analista Senior
3540,6888,Luiz Frian de Melo,Masculino,32,Branco,Ensino Superior,AC,6,Contabilidade,Analista Junior
3541,F788,Severino Preto de Salgado da Paraiba,Masculino,18,Branco,Doutorado,SC,2,Desenvolvimento de Produtos,Gerente
3542,3079,"A,ngelo Diogo Lilege",Masculino,44,Preto,Mestrado,AP,7,Administrativo,Analista Pleno
3543,74B2,Laerte Estevao de Ortiz,Masculino,31,Pardo,Ensino Superior,MS,2,Compras,Estagiario
3544,B045,Jorge Tales Hen,Masculino,42,Branco,Ensino Superior,RJ,0,Desenvolvimento de Produtos,Gerente
3545,5CBA,Eleriane Bahia,Feminino,24,Preto,Doutorado,PA,8,Recursos Humanos,Analista Pleno
3546,8FAF,Suzy Tania de Toledo,Feminino,38,Pardo,Ensino Superior,RJ,9,Operacoes,Estagiario
3547,8F89,Oseas de Souza Neto,Masculino,26,Branco,Pos graduacao,AC,0,Desenvolvimento de Produtos,Analista Pleno
3548,A5F7,Chico Jackson do Piaui,Masculino,28,Pardo,Mestrado,GO,9,Vendas,Analista Pleno
3549,9130,Washington Gilson Eozan de Sampaio Muyoteu Junior,Masculino,20,Preto,Pos graduacao,DF,1,Compras,Gerente
3550,ED8D,Aecio Juan de Machado,Masculino,26,Branco,Ensino Superior,PI,9,Administrativo,Analista Junior
3551,E8CB,Jairo Osvaldo de Miranda Junior,Masculino,25,Pardo,Ensino Superior,AL,5,Contabilidade,Analista Junior
3552,2305,Alexandre Estevao de Souza,Masculino,35,Pardo,Ensino Superior,MT,,TI,Analista Pleno
3553,E26B,Juliana Sheila da Lira,Feminino,43,Branco,Ensino Superior,PA,10,Administrativo,Analista Pleno
3554,A8A6,Marcio Caio Goze Buarque,Masculino,27,Pardo,Ensino Superior,AC,8,Compras,Analista Pleno
3555,9EBE,Sandro de Malta,Masculino,32,Pardo,Pos graduacao,AC,5,Compras,Analista Senior
3556,6382,Inacio da Luz,Masculino,36,Pardo,Ensino Superior,SP,8,Recursos Humanos,Analista Junior
3557,C7B0,Leandro da Silva Espada Junior,Masculino,24,Pardo,Ensino Superior,RJ,3,Operacoes,Analista Pleno
3558,CB8D,Jaziel Benedito de Novais,Masculino,30,Pardo,Ensino Medio,SP,4,Operacoes,Analista Junior
3559,9CAB,Arlete Juliana de Guimaraes do Parana,Feminino,20,Branco,Ensino Superior,RJ,1,Operacoes,Estagiario
3560,7014,Josiel de Meireles,Masculino,29,Branco,Ensino Superior,SP,10,Recursos Humanos,Analista Pleno
3561,EBFF,Rodrigo Raul de Ramos Udle,Masculino,33,Pardo,Ensino Superior,DF,6,Compras,Gerente
3562,0709,Lidiane de Souza,Feminino,39,Pardo,Ensino Superior,SP,7,Marketing,Analista Senior
3563,8EBE,Thaissa Nadia Oahe,Feminino,24,Pardo,Ensino Superior,SP,6,Recursos Humanos,Analista Pleno
3564,8912,Andre Ulni de Melo,Masculino,42,Branco,Pos graduacao,BA,4,Contabilidade,Analista Pleno
3565,E08A,Heron Helder de Moura,Masculino,29,Branco,Ensino Superior,RS,8,Contabilidade,Analista Senior
3566,3246,Asis Ockeiman de Iglesias dos Santos,Feminino,25,Branco,Doutorado,AL,8,Desenvolvimento de Produtos,Analista Senior
3567,0ECE,Jussara Ivone do Espirito Santo Sonzoimen,Feminino,34,Pardo,Ensino Superior,RS,6,Administrativo,Analista Senior
3568,A1F7,Gabriela Dulba Gomes de Machado,Feminino,18,Branco,Ensino Superior,MA,,Compras,Analista Pleno
3569,91AE,Diogo Arnaldo Pinto,Masculino,27,Preto,Ensino Superior,RJ,8,Desenvolvimento de Produtos,Analista Senior
3570,C28B,Renato Pires,Masculino,26,Branco,Mestrado,MT,11,Administrativo,Analista Senior
3571,380B,Ana de Ferraz da Silva,Feminino,39,Pardo,Ensino Superior,PE,1,Vendas,Analista Pleno
3572,CFDC,Caio Ney Nueolfo,Masculino,36,Pardo,Ensino Superior,RS,7,Desenvolvimento de Produtos,Diretor
3573,3D1E,Ivanete Maria de Bueno Tara,Feminino,28,Branco,Doutorado,RS,4,Contabilidade,Analista Junior
3574,F90E,Eloi Mario Pinto de Sales Hokowaba,Masculino,29,Pardo,Pos graduacao,PA,3,TI,Gerente
3575,40E5,Xavier de Oliva Nyeson Truziuson,Masculino,18,Branco,Mestrado,SE,4,Marketing,Analista Junior
3576,8223,Ana Celina do Piaui,Feminino,22,Pardo,Ensino Superior,PB,8,Recursos Humanos,Analista Junior
3577,B4DE,Denis da Gama Werner Desglaoa,Masculino,25,Branco,Ensino Superior,MS,7,Compras,Analista Junior
3578,3CB3,Zenaide de Cardozo,Feminino,30,Branco,Pos graduacao,RR,10,TI,Analista Pleno
3579,2C74,Fred Lino da Silva,Masculino,33,Branco,Ensino Superior,MA,3,Operacoes,Analista Junior
3580,4A2F,Wanda Adriana de Madureira Demepuno,Feminino,21,Branco,Ensino Superior,PA,5,Desenvolvimento de Produtos,Analista Pleno
3581,8991,Elano Alberto Tete Junior,Masculino,32,Pardo,Ensino Superior,RN,5,Compras,Analista Junior
3582,FCCC,Dina dos Santos,Feminino,23,Pardo,Ensino Superior,RS,1,Marketing,Analista Senior
3583,FB02,Nilo de Pascoal,Masculino,36,Preto,Ensino Superior,AM,4,Operacoes,Analista Junior
3584,60D5,Aureo Ivro,Masculino,42,Pardo,Ensino Superior,RO,9,Marketing,Gerente
3585,94F8,Fabio da Paraiba,Masculino,31,Branco,Mestrado,RS,2,Recursos Humanos,Analista Senior
3586,6A6B,Micael Werner Bueca da Paraiba Junior,Masculino,27,Preto,Ensino Superior,PR,6,Operacoes,Analista Senior
3587,7BF4,Marco Baltazar de Vargas Branco Naves,Masculino,31,Pardo,Ensino Superior,AC,6,Desenvolvimento de Produtos,Estagiario
3588,B35B,Marco de Barbosa Pemoho Meto,Masculino,37,Pardo,Doutorado,RJ,8,TI,Gerente
3589,C855,Bartolomeu Aecio Ruyan,Masculino,39,Branco,Mestrado,PE,0,Administrativo,Analista Junior
3590,A569,Aurelio Dante da Nobrega,Masculino,50,Branco,Ensino Medio,RS,11,Desenvolvimento de Produtos,Estagiario
3591,8718,Everton de Bezerra,Masculino,32,Branco,Ensino Superior,DF,6,TI,Analista Junior
3592,9823,Benedito Murilo Nima,Masculino,65,Pardo,Ensino Superior,AL,5,TI,Gerente
3593,AEF0,Aloisio Evyman,Masculino,45,Branco,Ensino Superior,SP,6,Compras,Analista Senior
3594,945C,Jonas de Camargo Junior,Masculino,40,Branco,Pos graduacao,AL,6,TI,Analista Junior
3595,CFAD,Wagner Thiago Gisklevi Ubamgro Neto,Masculino,29,Preto,Ensino Superior,RO,10,Desenvolvimento de Produtos,Gerente
3596,9287,Camilo Sehimigi da Gama,Masculino,50,Pardo,Ensino Superior,BA,6,TI,Analista Junior
3597,2570,Ismael de Lemos,Masculino,24,Pardo,Ensino Superior,MG,2,Administrativo,Analista Junior
3598,4529,Joao Gutierrez,Masculino,23,Pardo,Ensino Superior,MG,6,Contabilidade,Gerente
3599,4C80,Samanta Magali de Farias Ntsushita dos Santos,Feminino,39,Pardo,Ensino Superior,AL,5,Operacoes,Analista Pleno
